vehicle_id,charge_start_time,charge_end_time,charge_duration,mileage,delta_mileage,charge_start_soc,charge_end_soc,charge_delta_soc,charge_start_U,charge_end_U,charge_start_I,charge_end_I,charge_max_temp,charge_min_temp,charge_energy
2,20180513124906,20180513135537,3991,63200.5,219.5,10.0,74.0,64.0,334.2,392.0,-10.7,-58.8,35.0,23.0,23.237
2,20180513140007,20180513140407,240,63200.5,0.0,74.0,76.0,2.0,380.1,,-6.0,,26.0,23.0,
2,20180513140607,20180513141808,721,63200.6,0.09999999999854481,76.0,81.0,5.0,385.4,390.1,-25.7,-23.2,26.0,24.0,1.828
2,20180513201645,20180514060557,35352,63358.7,158.09999999999854,11.0,95.0,84.0,335.6,395.7,-9.9,0.0,37.0,24.0,31.087
2,20180514141308,20180514145908,2760,63594.1,235.40000000000146,2.0,72.0,70.0,333.3,391.5,-28.7,-57.6,35.0,32.0,26.206999999999997
2,20180514192347,20180515043258,32951,63720.9,126.80000000000291,17.0,93.0,76.0,342.5,397.0,-9.0,-5.0,37.0,24.0,28.579
2,20180515130854,20180515133925,1831,63919.1,198.1999999999971,13.0,41.0,28.0,341.6,364.2,-56.3,-56.0,37.0,26.0,10.11
2,20180515141120,20180515145422,2582,63919.1,0.0,42.0,87.0,45.0,362.7,395.2,-63.9,-22.8,31.0,26.0,17.208
2,20180515201527,20180516052609,33042,64068.1,149.0,21.0,97.0,76.0,342.4,397.0,-8.9,-5.1,37.0,24.0,28.513
2,20180516122955,20180516124825,1110,64233.4,165.3000000000029,28.0,46.0,18.0,351.1,365.4,-47.4,-55.8,36.0,30.0,6.167999999999999
2,20180516132425,20180516141526,3061,64233.4,0.0,47.0,91.0,44.0,369.4,396.6,-89.0,-17.2,34.0,26.0,17.167
2,20180516192503,20180517044514,33611,64383.7,150.29999999999563,25.0,99.0,74.0,341.2,397.0,-8.8,-5.0,35.0,24.0,29.066
2,20180517153806,20180517155236,870,64604.4,220.70000000000437,7.0,29.0,22.0,333.6,362.2,-27.3,-93.4,37.0,35.0,7.629
2,20180517164407,20180517170108,1021,64640.4,36.0,12.0,19.0,7.0,337.6,346.2,-24.4,-23.2,35.0,27.0,2.2
2,20180517170408,20180517173438,1830,64640.5,0.09999999999854481,19.0,51.0,32.0,346.8,363.5,-34.3,3.7,30.0,27.0,11.169
2,20180517193920,20180518053431,35711,64707.3,66.80000000000291,14.0,97.0,83.0,336.7,397.0,-9.1,-5.0,35.0,24.0,30.997
2,20180518120449,20180518130321,3512,64858.3,151.0,39.0,89.0,50.0,351.8,395.1,-13.8,-14.9,37.0,25.0,19.183
2,20180518193740,20180519032749,28209,64988.0,129.6999999999971,41.0,99.0,58.0,348.2,397.0,-8.7,-5.0,31.0,27.0,24.535999999999998
2,20180519130659,20180519140030,3211,65205.1,217.09999999999854,11.0,81.0,70.0,340.6,394.9,-57.8,-38.0,35.0,24.0,26.386999999999997
2,20180519195053,20180520030332,25959,65331.5,126.40000000000146,37.0,98.0,61.0,350.9,397.0,-8.8,-5.1,30.0,27.0,22.635
2,20180520142158,20180520145728,2130,65568.2,236.6999999999971,4.0,65.0,61.0,333.0,376.7,-33.1,0.0,35.0,29.0,22.639
2,20180520193034,20180521041414,31420,65676.3,108.10000000000582,23.0,97.0,74.0,343.8,397.0,-7.7,-5.1,30.0,26.0,27.566999999999997
2,20180521124038,20180521133109,3031,65840.5,164.1999999999971,31.0,87.0,56.0,356.1,395.7,-68.4,-23.1,33.0,24.0,21.068
2,20180521193441,20180522033121,28600,65987.8,147.3000000000029,31.0,98.0,67.0,347.5,397.0,-8.6,-5.1,30.0,26.0,24.811
2,20180522122418,20180522130849,2671,66172.8,185.0,20.0,80.0,60.0,345.6,388.3,-33.6,0.0,33.0,24.0,22.391
2,20180522185626,20180523031005,29619,66307.7,134.89999999999418,27.0,98.0,71.0,346.6,397.0,-8.9,-5.1,31.0,26.0,25.994
2,20180523122552,20180523130853,2581,66470.3,162.60000000000582,35.0,85.0,50.0,353.0,394.3,-38.2,-21.0,34.0,24.0,18.975
2,20180523193647,20180524041558,31151,66626.9,156.59999999999127,23.0,97.0,74.0,344.5,397.0,-9.2,-5.0,33.0,28.0,27.363000000000003
2,20180524145953,20180524153425,2072,66864.2,237.3000000000029,1.0,62.0,61.0,330.5,388.0,-32.0,-95.8,37.0,31.0,22.197
2,20180524192740,20180525040150,30850,66964.6,100.40000000000873,25.0,100.0,75.0,344.3,397.2,-0.2,-5.1,35.0,24.0,26.763
2,20180526114804,20180526123604,2880,67411.5,446.8999999999942,44.0,88.0,44.0,365.9,396.2,-75.7,-22.9,32.0,24.0,16.741
2,20180526193612,20180527044755,33103,67596.4,184.89999999999418,19.0,97.0,78.0,341.2,397.0,-9.2,-5.1,34.0,24.0,28.915
2,20180527121119,20180527130020,2941,67716.9,120.5,52.0,91.0,39.0,362.4,396.7,-33.5,-17.0,33.0,24.0,15.182
2,20180527192536,20180528051518,35382,67903.4,186.5,18.0,99.0,81.0,336.5,397.0,-8.9,-5.0,35.0,24.0,30.97
2,20180528185801,20180529022740,26979,68230.4,327.0,35.0,97.0,62.0,349.8,397.0,-9.2,-5.0,34.0,24.0,23.36
2,20180529151041,20180529160242,3121,68468.1,237.70000000001164,9.0,58.0,49.0,334.3,,-25.0,,34.0,24.0,
2,20180529193947,20180530052929,35382,68574.3,106.19999999999709,14.0,97.0,83.0,337.2,397.1,-9.4,-5.0,37.0,24.0,30.726999999999997
2,20180530114440,20180530132612,6092,68735.0,160.6999999999971,31.0,71.0,40.0,349.1,381.6,-24.5,-22.9,37.0,24.0,14.975
2,20180530134912,20180530135213,181,68735.0,0.0,71.0,72.0,1.0,380.4,382.5,-26.7,-26.7,29.0,29.0,0.512
2,20180530191720,20180531053231,36911,68880.2,145.1999999999971,10.0,97.0,87.0,334.1,397.0,-9.1,-5.1,37.0,24.0,31.77
2,20180531105715,20180531115646,3571,69001.9,121.69999999999709,51.0,82.0,31.0,357.1,392.1,-0.5,-32.5,31.0,24.0,11.850999999999999
2,20180531120216,20180531120417,121,69001.9,0.0,83.0,84.0,1.0,390.5,392.7,-32.1,-32.5,27.0,26.0,0.42700000000000005
2,20180531192204,20180601061148,38984,69191.8,189.90000000000873,3.0,97.0,94.0,329.2,396.9,-9.5,-5.0,35.0,28.0,34.431
2,20180601124225,20180601133726,3301,69376.2,184.39999999999418,18.0,86.0,68.0,346.0,391.8,-53.3,0.0,38.0,30.0,25.962
2,20180601191413,20180602053326,37153,69553.6,177.40000000000873,8.0,96.0,88.0,333.1,397.0,-9.5,-5.0,35.0,24.0,32.374
2,20180602142131,20180602152002,3511,69778.2,224.59999999999127,12.0,81.0,69.0,338.0,394.1,-33.5,-32.9,34.0,24.0,25.963
2,20180602191037,20180603021345,25388,69887.5,109.30000000000291,39.0,98.0,59.0,350.1,397.0,-1.3,-5.1,34.0,29.0,22.253
2,20180603143356,20180603151326,2370,70112.5,225.0,15.0,70.0,55.0,336.7,388.0,-10.1,-57.7,35.0,26.0,20.408
2,20180603194615,20180604043456,31721,70238.2,125.69999999999709,23.0,97.0,74.0,344.1,397.0,-8.6,-5.1,35.0,24.0,27.315
2,20180604193057,20180605042508,32051,70591.4,353.1999999999971,15.0,92.0,77.0,337.3,395.6,-4.3,-8.1,34.0,24.0,28.308000000000003
2,20180606085700,20180606100331,3991,70970.7,379.3000000000029,64.0,92.0,28.0,374.7,396.7,-25.2,-17.7,33.0,24.0,10.644
2,20180606153054,20180606154524,870,71132.3,161.60000000000582,21.0,44.0,23.0,343.8,356.4,-34.2,0.0,35.0,33.0,7.9510000000000005
2,20180606192858,20180607060011,37873,71211.9,79.59999999999127,9.0,99.0,90.0,331.5,397.0,-9.5,-5.0,36.0,24.0,33.260999999999996
2,20180607123350,20180607132620,3150,71387.5,175.60000000000582,27.0,88.0,61.0,349.5,395.7,-32.7,-23.2,38.0,30.0,22.916999999999998
2,20180607193358,20180608050240,34122,71550.1,162.60000000000582,16.0,97.0,81.0,340.1,397.2,-9.1,-5.1,35.0,24.0,29.475
2,20180608112404,20180608120305,2341,71692.4,142.29999999998836,46.0,62.0,16.0,358.1,374.9,-24.9,-22.3,36.0,23.0,5.669
2,20180608120535,20180608122005,870,71692.5,0.10000000000582077,62.0,77.0,15.0,378.3,392.2,-49.3,-58.3,27.0,24.0,5.5760000000000005
2,20180608122605,20180608125906,1981,71692.6,0.10000000000582077,77.0,90.0,13.0,384.9,395.6,-26.8,-17.2,30.0,27.0,5.018
2,20180608174342,20180608184743,3841,71836.3,143.6999999999971,26.0,89.0,63.0,352.9,396.7,-67.5,-17.2,36.0,23.0,23.928
2,20180609130347,20180609130917,330,72061.0,224.6999999999971,1.0,4.0,3.0,318.1,,-33.9,,34.0,31.0,
2,20180609131748,20180609135318,2130,72061.1,0.10000000000582077,4.0,64.0,60.0,330.4,387.2,-33.7,-95.9,31.0,26.0,21.746
2,20180609185340,20180610042821,34481,72185.2,124.09999999999127,19.0,99.0,80.0,338.6,396.9,-9.3,-5.2,34.0,28.0,30.45
2,20180610130707,20180610134437,2250,72355.1,169.90000000000873,34.0,81.0,47.0,352.2,,-33.6,,35.0,27.0,
2,20180610191615,20180611040425,31690,72509.5,154.39999999999418,22.0,97.0,75.0,344.1,397.0,-8.7,-5.2,35.0,24.0,27.476
2,20180611123947,20180611131817,2310,72667.9,158.39999999999418,39.0,85.0,46.0,356.6,395.1,-48.6,-32.6,38.0,31.0,17.413
2,20180611190354,20180612053207,37693,72837.4,169.5,7.0,97.0,90.0,332.3,397.0,-9.3,-5.0,35.0,24.0,32.701
2,20180612134014,20180612141815,2281,73053.9,216.5,0.0,68.0,68.0,336.7,385.5,-73.1,-58.1,37.0,35.0,24.485
2,20180612191021,20180613054534,38113,73183.2,129.3000000000029,6.0,96.0,90.0,331.8,397.2,-9.0,-5.1,37.0,24.0,32.974000000000004
2,20180613125315,20180613135247,3572,73378.9,195.6999999999971,11.0,85.0,74.0,337.7,395.1,-29.5,-27.8,38.0,32.0,27.325
2,20180613191024,20180614051805,36461,73528.7,149.8000000000029,10.0,97.0,87.0,334.7,397.1,-9.2,-5.0,37.0,24.0,31.552
2,20180614125941,20180614134312,2611,73703.9,175.1999999999971,19.0,80.0,61.0,344.0,394.1,-29.0,-52.6,38.0,35.0,22.384
2,20180614185548,20180615053202,38174,73863.0,159.10000000000582,6.0,97.0,91.0,331.5,397.0,-9.2,-5.1,35.0,24.0,33.139
2,20180615122623,20180615133254,3991,74028.6,165.60000000000582,24.0,88.0,64.0,350.3,396.2,-52.4,-22.9,36.0,26.0,23.750999999999998
2,20180615194231,20180616060945,37634,74202.2,173.59999999999127,6.0,96.0,90.0,332.2,396.7,-9.6,-5.1,37.0,24.0,32.716
2,20180616095450,20180616102851,2041,74298.1,95.90000000000873,57.0,71.0,14.0,371.0,383.8,-25.5,-25.8,35.0,23.0,5.071000000000001
2,20180616110451,20180616110921,270,74298.2,0.09999999999126885,69.0,71.0,2.0,380.0,382.9,-23.2,-24.0,27.0,26.0,0.7040000000000001
2,20180616143455,20180616151557,2462,74410.3,112.10000000000582,12.0,71.0,59.0,347.8,391.4,-67.2,-57.4,36.0,32.0,21.801
2,20180616191232,20180617035341,31269,74515.9,105.59999999999127,22.0,93.0,71.0,344.1,397.0,-0.9,-5.0,37.0,24.0,26.649
2,20180617101014,20180617101114,60,74560.0,44.10000000000582,82.0,82.0,0.0,385.2,385.7,-8.0,-7.9,30.0,28.0,0.051
2,20180617121617,20180617133048,4471,74627.8,67.80000000000291,51.0,74.0,23.0,361.3,383.1,-23.8,-20.0,35.0,23.0,8.687000000000001
2,20180617134148,20180617134648,300,74627.9,0.09999999999126885,74.0,76.0,2.0,382.0,384.9,-24.3,-24.1,28.0,27.0,0.753
2,20180617182835,20180618050348,38113,74754.2,126.30000000000291,6.0,97.0,91.0,332.5,397.0,-9.2,-5.0,36.0,24.0,32.797
2,20180618123758,20180618133229,3271,74892.5,138.3000000000029,41.0,92.0,51.0,356.4,396.5,-43.2,-17.1,38.0,30.0,19.403
2,20180618170412,20180618174743,2611,75013.5,121.0,34.0,51.0,17.0,349.3,360.0,-25.9,-23.0,36.0,23.0,5.687
2,20180618201415,20180618205416,2401,75069.7,56.19999999999709,23.0,29.0,6.0,341.7,346.4,-8.8,0.0,31.0,29.0,2.021
2,20180618211116,20180619054757,31001,75069.9,0.19999999999708962,29.0,99.0,70.0,346.6,397.1,-8.4,-5.0,33.0,29.0,26.746
2,20180619144422,20180619153523,3061,75285.2,215.3000000000029,9.0,81.0,72.0,335.9,394.8,-31.0,-37.6,35.0,24.0,26.416
2,20180619184958,20180620000534,18936,75360.2,75.0,54.0,98.0,44.0,363.1,397.0,-8.4,-5.1,29.0,27.0,16.378
2,20180620122202,20180620130433,2551,75519.8,159.60000000000582,40.0,86.0,46.0,353.4,394.8,-23.9,-22.9,34.0,25.0,17.660999999999998
2,20180621164120,20180621170650,1530,75937.8,418.0,1.0,44.0,43.0,336.4,,-66.6,,37.0,35.0,
2,20180621194153,20180622050134,33581,75998.1,60.30000000000291,18.0,98.0,80.0,342.0,397.0,-9.3,-5.0,35.0,24.0,29.099
2,20180622135738,20180622143509,2251,76192.3,194.1999999999971,26.0,79.0,53.0,349.5,394.0,-33.1,-47.7,33.0,25.0,19.209
2,20180622193115,20180623034255,29500,76321.1,128.8000000000029,27.0,98.0,71.0,346.6,397.1,-8.9,-5.2,32.0,27.0,25.805999999999997
2,20180623134029,20180623141830,2281,76559.3,238.1999999999971,4.0,68.0,64.0,337.6,379.1,-60.4,0.0,37.0,31.0,23.496
2,20180623191005,20180624040847,32322,76688.9,129.59999999999127,19.0,96.0,77.0,343.2,396.9,-9.1,-5.1,36.0,24.0,28.029
2,20180624162309,20180624164710,1441,76899.8,210.90000000000873,2.0,42.0,40.0,333.1,371.3,-32.7,-96.2,37.0,35.0,14.152000000000001
2,20180624190243,20180625045725,35682,76973.2,73.39999999999418,12.0,96.0,84.0,336.7,397.0,-8.9,-5.0,37.0,24.0,30.77
2,20180625190107,20180626055420,39193,77280.7,307.5,4.0,97.0,93.0,331.0,397.1,-8.8,-5.0,37.0,24.0,33.59
2,20180626124555,20180626134956,3841,77426.1,145.40000000000873,28.0,91.0,63.0,349.7,396.5,-34.8,-17.3,37.0,30.0,23.573
2,20180626195313,20180627052955,34602,77569.7,143.59999999999127,24.0,99.0,75.0,341.4,397.0,-8.8,-5.2,36.0,24.0,28.998
2,20180627141723,20180627143423,1020,77765.3,195.60000000000582,12.0,19.0,7.0,338.1,347.5,-27.9,-26.0,34.0,28.0,2.485
2,20180627143523,20180627154055,3932,77765.3,0.0,20.0,49.0,29.0,347.7,364.9,-25.9,-24.7,30.0,24.0,10.463
2,20180627174528,20180627175658,690,77850.5,85.19999999999709,6.0,30.0,24.0,350.8,368.7,-125.4,-125.9,37.0,34.0,8.641
2,20180627193029,20180628054613,36944,77890.2,39.69999999999709,10.0,97.0,87.0,335.1,396.9,-9.5,-5.1,37.0,24.0,31.428
2,20180628213934,20180629063245,31991,78097.6,207.40000000000873,15.0,94.0,79.0,338.6,395.7,-9.0,-7.9,34.0,24.0,28.079
2,20180629130923,20180629132823,1140,78314.2,216.59999999999127,5.0,15.0,10.0,335.9,347.0,-33.6,-31.5,37.0,29.0,3.417
2,20180629134151,20180629134221,30,78314.2,0.0,16.0,16.0,0.0,345.3,346.5,-28.7,-30.9,30.0,29.0,0.086
2,20180629134551,20180629143622,3031,78314.0,-0.19999999999708962,16.0,83.0,67.0,346.7,395.1,-32.7,-32.6,35.0,28.0,24.371
2,20180629194659,20180630044439,32260,78434.9,120.89999999999418,21.0,96.0,75.0,344.1,396.9,-8.9,-5.1,35.0,24.0,27.458000000000002
2,20180630142915,20180630153045,3690,78632.3,197.40000000000873,20.0,83.0,63.0,345.1,394.6,-33.9,-30.8,37.0,24.0,23.467
2,20180630190449,20180701024329,27520,78735.1,102.80000000000291,35.0,98.0,63.0,348.7,397.1,-2.6,-5.0,34.0,24.0,22.888
2,20180701153003,20180701155833,1710,78906.0,170.89999999999418,24.0,69.0,45.0,347.5,386.0,-33.7,-57.8,37.0,33.0,16.619
2,20180701185547,20180702013455,23948,78959.6,53.60000000000582,44.0,98.0,54.0,355.0,397.0,-5.7,-5.0,36.0,24.0,19.875
2,20180702191156,20180702203428,4952,79287.6,328.0,13.0,26.0,13.0,332.8,346.1,-8.9,-9.2,34.0,31.0,4.357
2,20180702204858,20180702204858,0,79287.6,0.0,26.0,26.0,0.0,345.6,345.6,-8.7,-8.7,33.0,31.0,0.0
2,20180702210228,20180702210228,0,79287.6,0.0,26.0,26.0,0.0,345.6,345.6,-8.6,-8.6,32.0,31.0,0.0
2,20180703064246,20180703075548,4382,79301.7,14.099999999991269,20.0,95.0,75.0,343.5,396.7,-33.2,-17.0,30.0,24.0,27.683000000000003
2,20180703130306,20180703140107,3481,79437.5,135.8000000000029,40.0,97.0,57.0,353.0,396.6,-33.0,-17.3,37.0,26.0,21.186
2,20180703162608,20180703162838,150,79492.0,54.5,71.0,71.0,0.0,371.8,,-6.8,,34.0,32.0,
2,20180703202503,20180704064046,36943,79594.3,102.30000000000291,19.0,99.0,80.0,336.8,396.2,-8.5,0.0,34.0,25.0,30.518
2,20180704115352,20180704125123,3451,79728.4,134.09999999999127,37.0,92.0,55.0,353.7,396.5,-33.5,-17.1,39.0,30.0,20.656999999999996
2,20180704191801,20180705054313,37512,79897.3,168.90000000000873,17.0,99.0,82.0,335.7,397.0,-8.6,-5.1,35.0,25.0,30.965999999999998
2,20180705151239,20180705154209,1770,80111.9,214.59999999999127,4.0,59.0,55.0,339.1,372.1,-67.1,0.0,36.0,33.0,19.392
2,20180705190413,20180706042125,33432,80188.7,76.80000000000291,21.0,98.0,77.0,343.2,397.0,-8.7,-5.1,34.0,25.0,27.831
2,20180706133914,20180706141614,2220,80363.6,174.90000000000873,23.0,76.0,53.0,348.0,,-33.7,,36.0,29.0,
2,20180707144420,20180707151851,2071,80693.2,329.59999999999127,21.0,67.0,46.0,348.3,388.3,-33.0,-57.7,36.0,28.0,16.962
2,20180707200007,20180708010713,18426,80820.2,127.0,18.0,64.0,46.0,342.5,376.8,-3.7,-8.7,34.0,24.0,16.227999999999998
2,20180709131722,20180709134552,1710,81260.6,440.40000000000873,24.0,70.0,46.0,348.8,386.4,-33.3,-57.7,39.0,35.0,16.516
2,20180709233710,20180710055818,22868,81375.1,114.5,51.0,99.0,48.0,357.9,396.9,-8.8,-5.2,29.0,25.0,19.515
2,20180711144134,20180711152935,2881,81916.0,540.8999999999942,5.0,74.0,69.0,332.0,390.9,-28.6,-54.4,38.0,35.0,26.58
2,20180711201411,20180712063453,37242,82062.7,146.6999999999971,10.0,94.0,84.0,333.1,396.9,-9.0,-4.9,35.0,24.0,32.134
2,20180712140212,20180712150843,3991,82244.8,182.10000000000582,18.0,74.0,56.0,337.8,389.3,-21.8,-53.5,37.0,27.0,21.628
2,20180712211821,20180713071233,35652,82401.0,156.1999999999971,6.0,88.0,82.0,326.8,,-9.2,,36.0,24.0,
2,20180713124040,20180713135012,4172,82541.9,140.89999999999418,24.0,89.0,65.0,348.3,396.4,-46.5,-16.0,39.0,30.0,25.859
2,20180713200419,20180713204450,2431,82719.1,177.20000000001164,9.0,42.0,33.0,333.0,364.7,-13.6,-50.1,37.0,27.0,12.195
